xPos,yPos,Distance,Velocity,Tilt Angle,Angular Velocity,Time,time stamp
-13.29569,-15.71748,44.58994,0.5814436,0.4159008,42.80777,4.43,19-06-2021 16:06:51
-13.29266,-15.71308,44.58465,0.5355433,0.3488659,34.45557,4.44,19-06-2021 16:06:51
-13.28946,-15.70825,44.57893,0.5795484,0.5109072,42.1433,4.45,19-06-2021 16:06:51
-13.28651,-15.70367,44.57356,0.5464952,0.4219727,40.23524,4.46,19-06-2021 16:06:51
-13.28331,-15.69884,44.56784,0.5762467,0.3981127,53.17669,4.47,19-06-2021 16:06:51
-13.28017,-15.69419,44.5623,0.5610535,0.2811602,61.31682,4.48,19-06-2021 16:06:51
-13.27693,-15.68932,44.55653,0.5833793,0.4059006,61.88151,4.49,19-06-2021 16:06:51
-13.27385,-15.68461,44.55098,0.5638855,0.4685547,73.44981,4.5,19-06-2021 16:06:51
-13.27082,-15.67974,44.54535,0.5731658,0.5794597,61.5828,4.51,19-06-2021 16:06:51
-13.26796,-15.67493,44.53988,0.5605952,0.6394964,74.22683,4.52,19-06-2021 16:06:51
-13.26524,-15.66995,44.53437,0.5668628,0.699975,79.21925,4.53,19-06-2021 16:06:51
-13.2626,-15.66487,44.52885,0.5714111,0.8474219,86.07178,4.54,19-06-2021 16:06:51
-13.26007,-15.65974,44.52337,0.5721065,1.025266,73.91515,4.55,19-06-2021 16:06:51
-13.25765,-15.65465,44.51799,0.5645009,1.19124,61.13751,4.56,19-06-2021 16:06:51
-13.25542,-15.64972,44.51286,0.5420379,1.116801,60.47652,4.57,19-06-2021 16:06:51
-13.25314,-15.64446,44.50745,0.5703058,1.128132,47.00401,4.58,19-06-2021 16:06:51
-13.25083,-15.63931,44.50211,0.5689118,1.080284,51.1604,4.59,19-06-2021 16:06:51
-13.24846,-15.63406,44.49665,0.5739818,1.019332,64.27276,4.6,19-06-2021 16:06:51
-13.24603,-15.62862,44.491,0.5947846,1.129692,59.74873,4.61,19-06-2021 16:06:51
-13.24377,-15.62344,44.48566,0.5660303,1.109417,68.69873,4.62,19-06-2021 16:06:51
-13.24156,-15.61825,44.48036,0.5650992,0.970355,69.52452,4.63,19-06-2021 16:06:51
-13.23932,-15.61295,44.47495,0.5737306,0.7712635,80.33447,4.64,19-06-2021 16:06:51
-13.23717,-15.60763,44.46959,0.5725407,0.587175,67.49488,4.65,19-06-2021 16:06:51
-13.23519,-15.60207,44.46416,0.5922583,0.5471546,71.49377,4.66,19-06-2021 16:06:51
-13.23336,-15.59645,44.4588,0.5884975,0.6145305,71.37516,4.67,19-06-2021 16:06:51
-13.2316,-15.59119,44.45374,0.5579842,0.5947903,79.65387,4.68,19-06-2021 16:06:51
-13.22989,-15.58596,44.44875,0.5505436,0.454995,86.61405,4.69,19-06-2021 16:06:51
-13.22812,-15.58043,44.44349,0.5790677,0.5517841,84.91014,4.7,19-06-2021 16:06:51
-13.22646,-15.57504,44.43841,0.5643532,0.6852845,77.51046,4.71,19-06-2021 16:06:51
-13.22493,-15.5698,44.43353,0.5481194,0.6775311,71.50553,4.72,19-06-2021 16:06:51
-13.22342,-15.56451,44.42862,0.5489155,0.6440698,58.88079,4.73,19-06-2021 16:06:51
-13.2219,-15.5592,44.4237,0.5546937,0.6016592,66.20383,4.74,19-06-2021 16:06:51
-13.22048,-15.55378,44.41876,0.5595689,0.5542608,52.10864,4.75,19-06-2021 16:06:51
-13.21914,-15.54819,44.41375,0.5761129,0.5546138,65.22466,4.76,19-06-2021 16:06:51
-13.21798,-15.54293,44.40911,0.5380974,0.3966355,79.56508,4.77,19-06-2021 16:06:51
-13.21686,-15.53765,44.40448,0.5401359,0.1570175,83.4398,4.78,19-06-2021 16:06:51
-13.21564,-15.5317,44.39928,0.6039181,0.2470816,80.38602,4.79,19-06-2021 16:06:51
-13.21455,-15.52625,44.39455,0.5573596,0.25101,69.17635,4.8,19-06-2021 16:06:51
-13.2135,-15.52099,44.38998,0.5359558,0.1008706,61.01842,4.81,19-06-2021 16:06:51
-13.2124,-15.51559,44.38528,0.5519692,0,45.95025,4.82,19-06-2021 16:06:51
-13.21149,-15.51028,44.38077,0.5381643,-0.1643245,38.97352,4.83,19-06-2021 16:06:51
-13.21062,-15.50479,44.37615,0.5572901,-0.08156469,34.56265,4.84,19-06-2021 16:06:51
-13.2098,-15.49923,44.37152,0.5637335,0.1384764,34.43727,4.85,19-06-2021 16:06:51
-13.20907,-15.49386,44.36709,0.5432684,0.2783625,38.70244,4.86,19-06-2021 16:06:51
-13.20838,-15.48846,44.36267,0.5417905,0.365305,29.70849,4.87,19-06-2021 16:06:51
-13.20773,-15.48309,44.3583,0.543786,0.4933717,31.74603,4.88,19-06-2021 16:06:51
-13.20712,-15.47777,44.35398,0.5342758,0.5457222,19.92445,4.89,19-06-2021 16:06:51
-13.20653,-15.47251,44.34973,0.5321706,0.468137,19.89486,4.9,19-06-2021 16:06:51
-13.20591,-15.46696,44.34524,0.5574811,0.6180231,23.98509,4.91,19-06-2021 16:06:51
-13.20531,-15.46157,44.34089,0.543534,0.7383398,32.53431,4.92,19-06-2021 16:06:51
-13.20473,-15.45615,44.33652,0.5448895,0.7689767,25.42425,4.93,19-06-2021 16:06:51
-13.20416,-15.4507,44.33215,0.5464671,0.7845948,38.7583,4.94,19-06-2021 16:06:51
-13.20362,-15.44523,44.32777,0.5492916,0.8122882,36.39265,4.95,19-06-2021 16:06:51
-13.20315,-15.43991,44.32356,0.5342619,0.7860898,48.86256,4.96,19-06-2021 16:06:51
-13.20276,-15.43472,44.3195,0.5199724,0.6148488,58.19218,4.97,19-06-2021 16:06:51
-13.20241,-15.4294,44.31536,0.5333998,0.4073442,57.24663,4.98,19-06-2021 16:06:51
-13.2021,-15.42407,44.31124,0.5314849,0.1412742,46.57735,4.99,19-06-2021 16:06:51
-13.20184,-15.41898,44.30735,0.5121532,-0.2102893,47.58112,5,19-06-2021 16:06:51
-13.20158,-15.41359,44.30323,0.540247,-0.4635163,31.57781,5.01,19-06-2021 16:06:51
-13.20137,-15.40846,44.29934,0.5138687,-0.9002688,46.03221,5.02,19-06-2021 16:06:51
-13.20113,-15.40286,44.29507,0.5596192,-1.02641,17.58058,5.03,19-06-2021 16:06:51
-13.2009,-15.39715,44.29074,0.5726128,-0.9221727,16.56409,5.04,19-06-2021 16:06:51
-13.20067,-15.39176,44.28664,0.5382193,-0.8093922,17.75534,5.05,19-06-2021 16:06:51
-13.20046,-15.38651,44.28266,0.5280541,-0.6832828,11.73732,5.06,19-06-2021 16:06:51
-13.20023,-15.38129,44.27868,0.5237131,-0.583833,15.42616,5.07,19-06-2021 16:06:51
-13.19998,-15.37574,44.27446,0.5551289,-0.2167048,39.41985,5.08,19-06-2021 16:06:51
-13.19975,-15.3704,44.27039,0.535274,0.09487279,30.90695,5.09,19-06-2021 16:06:51
-13.19954,-15.36521,44.26645,0.5194076,0.2797648,19.41693,5.1,19-06-2021 16:06:51
-13.19934,-15.36005,44.26254,0.5164583,0.4571402,18.83813,5.11,19-06-2021 16:06:51
-13.19914,-15.35472,44.25851,0.5330333,0.6815624,28.47183,5.12,19-06-2021 16:06:51
-13.19894,-15.34963,44.25465,0.5106413,0.7860898,14.5746,5.13,19-06-2021 16:06:51
-13.19871,-15.34427,44.25058,0.5364984,0.9975998,21.17076,5.14,19-06-2021 16:06:51
-13.19847,-15.33919,44.2467,0.5082232,1.102694,14.39677,5.15,19-06-2021 16:06:51
-13.19822,-15.33392,44.24268,0.5300193,1.16079,8.896776,5.16,19-06-2021 16:06:51
-13.19795,-15.32857,44.23859,0.5320348,1.107828,3.981704,5.17,19-06-2021 16:06:51
-13.19768,-15.32314,44.23444,0.5422788,1.209499,12.08514,5.18,19-06-2021 16:06:51
-13.19741,-15.31793,44.23045,0.5233364,1.096644,14.09866,5.19,19-06-2021 16:06:52
-13.19712,-15.31224,44.22609,0.5669198,1.247097,17.84301,5.2,19-06-2021 16:06:52
-13.19684,-15.30691,44.222,0.5359643,1.336181,20.59442,5.21,19-06-2021 16:06:52
-13.19653,-15.3015,44.21783,0.5429221,1.433814,33.08291,5.22,19-06-2021 16:06:52
-13.19618,-15.29579,44.21343,0.5713682,1.62305,48.42414,5.23,19-06-2021 16:06:52
-13.19585,-15.29043,44.20929,0.5386693,1.569601,46.81472,5.24,19-06-2021 16:06:52
-13.19547,-15.28499,44.20506,0.542542,1.49056,32.49184,5.25,19-06-2021 16:06:52
-13.19498,-15.2793,44.20057,0.5718921,1.56648,21.39478,5.26,19-06-2021 16:06:52
-13.19448,-15.27383,44.19623,0.5474889,1.533911,6.844935,5.27,19-06-2021 16:06:52
-13.19396,-15.26821,44.19177,0.5642768,1.619913,8.517454,5.28,19-06-2021 16:06:52
-13.19345,-15.26279,44.18746,0.5426705,1.596549,8.958595,5.29,19-06-2021 16:06:52
-13.19294,-15.2575,44.18326,0.5342372,1.419686,22.25952,5.3,19-06-2021 16:06:52
-13.19243,-15.25198,44.17887,0.5529211,1.208851,22.87066,5.31,19-06-2021 16:06:52
-13.19185,-15.24582,44.17398,0.6158295,1.354508,17.72205,5.32,19-06-2021 16:06:52
-13.19135,-15.2405,44.16976,0.5361819,1.081189,29.76253,5.33,19-06-2021 16:06:52
-13.19081,-15.23471,44.16516,0.57951,1.052577,11.68742,5.34,19-06-2021 16:06:52
-13.19029,-15.22928,44.16084,0.5462536,0.9299906,27.23317,5.35,19-06-2021 16:06:52
-13.18972,-15.22352,44.15624,0.5796344,1.075928,28.61687,5.36,19-06-2021 16:06:52
-13.18913,-15.21797,44.1518,0.5588313,1.155383,37.94829,5.37,19-06-2021 16:06:52
-13.18852,-15.21246,44.14736,0.556399,1.174199,28.93495,5.38,19-06-2021 16:06:52
-13.18787,-15.20704,44.14296,0.5458906,1.168016,15.1609,5.39,19-06-2021 16:06:52
-13.18716,-15.20148,44.13842,0.5611247,1.14995,14.23474,5.4,19-06-2021 16:06:52
-13.18643,-15.19608,44.13398,0.5444157,0.917919,29.04848,5.41,19-06-2021 16:06:52
-13.18562,-15.19009,44.12906,0.601891,0.970355,13.16322,5.42,19-06-2021 16:06:52
-13.18486,-15.18455,44.12449,0.5615121,0.8089085,19.50957,5.43,19-06-2021 16:06:52
-13.18403,-15.17849,44.11951,0.6080593,0.9333511,15.89862,5.44,19-06-2021 16:06:52
-13.18329,-15.17303,44.11502,0.5526382,0.7279305,23.0695,5.45,19-06-2021 16:06:52
-13.18252,-15.16719,44.11024,0.5877152,0.7241574,3.120226,5.46,19-06-2021 16:06:52
-13.18178,-15.1615,44.10558,0.5744581,0.7813459,10.96851,5.47,19-06-2021 16:06:52
-13.18105,-15.1559,44.10099,0.5670029,0.7409853,11.34918,5.48,19-06-2021 16:06:52
-13.18031,-15.15021,44.09634,0.5713617,0.6705639,7.385715,5.49,19-06-2021 16:06:52
-13.17954,-15.14434,44.09153,0.5909663,0.8369665,17.88603,5.5,19-06-2021 16:06:52
